,id,num_nodes,edge_list,lifetime,arrival_time,nodes_data,edges_data
76,76,3,"[(0, 1), (1, 2)]",701.6337516862142,254,"{'cpu': [18, 13, 15], 'ram': [16, 15, 4], 'rom': [18, 8, 16]}","{'bw': [27, 16]}"
77,77,2,"[(0, 1)]",69.12878017331461,255,"{'cpu': [17, 9], 'ram': [10, 21], 'rom': [3, 25]}",{'bw': [3]}
78,78,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",221.91195975158428,257,"{'cpu': [17, 5, 14, 5, 18, 14, 25, 24], 'ram': [22, 18, 23, 6, 6, 14, 13, 15], 'rom': [23, 7, 21, 26, 21, 11, 18, 11]}","{'bw': [15, 12, 12, 17, 11, 5, 16]}"
79,79,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",124.30321597147824,251,"{'cpu': [4, 14, 3, 18, 11, 2, 20, 6, 10, 22, 26, 7, 22], 'ram': [15, 21, 28, 2, 2, 18, 8, 10, 10, 22, 29, 20, 5], 'rom': [3, 13, 29, 2, 23, 16, 24, 26, 17, 5, 6, 16, 7]}","{'bw': [12, 16, 20, 14, 29, 16, 15, 19, 10, 2, 4, 29]}"
80,80,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",732.7864742279228,246,"{'cpu': [8, 8, 28, 27, 9, 20, 20, 23, 27, 28, 5, 4, 29, 27], 'ram': [17, 23, 12, 21, 4, 4, 17, 2, 24, 3, 26, 3, 25, 28], 'rom': [22, 29, 12, 4, 21, 20, 26, 24, 27, 21, 7, 17, 12, 9]}","{'bw': [23, 19, 6, 14, 27, 7, 12, 25, 15, 4, 10, 23, 28]}"
81,81,2,"[(0, 1)]",131.14751164258098,247,"{'cpu': [29, 9], 'ram': [18, 12], 'rom': [18, 2]}",{'bw': [2]}
82,82,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",221.88162146964967,256,"{'cpu': [16, 10, 16, 11, 16, 26, 24, 17, 27], 'ram': [4, 2, 8, 4, 9, 23, 29, 21, 5], 'rom': [14, 20, 2, 6, 25, 23, 13, 24, 7]}","{'bw': [7, 18, 26, 5, 15, 12, 12, 16]}"
83,83,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",542.4125779738417,252,"{'cpu': [9, 7, 7, 6, 17, 22, 19, 4, 12, 14, 2, 13, 26, 24], 'ram': [22, 11, 23, 20, 16, 11, 17, 22, 3, 26, 18, 27, 16, 19], 'rom': [14, 8, 22, 22, 19, 7, 3, 24, 20, 19, 20, 21, 22, 17]}","{'bw': [18, 28, 22, 28, 21, 20, 12, 10, 2, 5, 14, 2, 4]}"
84,84,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",1.124036761039549,263,"{'cpu': [29, 8, 11, 19, 5, 10, 23, 14, 10, 15], 'ram': [19, 6, 27, 8, 25, 21, 4, 10, 11, 15], 'rom': [5, 6, 7, 5, 8, 14, 2, 13, 4, 13]}","{'bw': [22, 11, 7, 3, 6, 26, 5, 19, 19]}"
85,85,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",311.3801278527818,241,"{'cpu': [8, 15, 9, 5, 23, 24, 17], 'ram': [28, 19, 23, 21, 12, 2, 27], 'rom': [8, 9, 24, 9, 2, 8, 2]}","{'bw': [27, 23, 12, 28, 18, 9]}"
86,86,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",458.6418642463138,251,"{'cpu': [4, 8, 4, 16, 2, 5, 7, 23, 2], 'ram': [28, 16, 9, 5, 11, 6, 2, 17, 19], 'rom': [29, 17, 11, 11, 15, 2, 29, 23, 15]}","{'bw': [13, 9, 26, 3, 17, 13, 6, 26]}"
87,87,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",37.734042832267384,242,"{'cpu': [10, 18, 29, 20, 15, 28, 4, 5, 25, 16, 27, 15], 'ram': [14, 17, 15, 10, 4, 13, 29, 8, 24, 18, 16, 24], 'rom': [2, 8, 28, 16, 17, 14, 5, 12, 23, 25, 26, 24]}","{'bw': [18, 17, 25, 22, 4, 5, 9, 17, 3, 19, 16]}"
88,88,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",503.8212681681177,256,"{'cpu': [14, 12, 27, 22, 15], 'ram': [22, 11, 25, 27, 19], 'rom': [18, 6, 13, 16, 2]}","{'bw': [12, 27, 14, 15]}"
89,89,3,"[(0, 1), (1, 2)]",104.74727030022086,257,"{'cpu': [2, 16, 13], 'ram': [24, 24, 28], 'rom': [2, 5, 25]}","{'bw': [22, 7]}"
90,90,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",434.4167738875124,345,"{'cpu': [15, 23, 21, 29, 26], 'ram': [17, 18, 4, 23, 3], 'rom': [19, 10, 11, 3, 7]}","{'bw': [4, 4, 5, 18]}"
91,91,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",48.9201872666206,355,"{'cpu': [25, 3, 10, 28, 18, 23, 14, 22, 18, 12, 18, 6, 9], 'ram': [9, 4, 29, 15, 20, 25, 21, 5, 23, 6, 10, 16, 28], 'rom': [10, 23, 17, 15, 19, 9, 22, 21, 29, 22, 29, 12, 7]}","{'bw': [24, 9, 16, 22, 26, 11, 28, 12, 25, 26, 7, 7]}"
92,92,14,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12), (12, 13)]",406.05374210388766,356,"{'cpu': [29, 11, 27, 17, 24, 12, 6, 9, 22, 19, 5, 24, 8, 14], 'ram': [27, 5, 10, 5, 10, 15, 15, 17, 26, 27, 16, 15, 5, 11], 'rom': [27, 26, 18, 16, 11, 26, 7, 10, 16, 13, 19, 22, 16, 3]}","{'bw': [13, 22, 13, 18, 10, 18, 8, 18, 2, 19, 3, 17, 25]}"
93,93,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",60.97784498004875,334,"{'cpu': [25, 10, 17, 5, 22, 7, 29], 'ram': [10, 20, 19, 8, 20, 8, 27], 'rom': [4, 29, 22, 16, 8, 13, 25]}","{'bw': [9, 29, 16, 19, 15, 21]}"
94,94,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",468.4973528798516,347,"{'cpu': [23, 4, 23, 14, 16, 29, 9], 'ram': [9, 28, 27, 29, 24, 18, 29], 'rom': [24, 7, 20, 27, 25, 27, 2]}","{'bw': [19, 5, 29, 17, 6, 12]}"
95,95,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",160.67844583040986,346,"{'cpu': [25, 19, 21, 13, 21, 10, 22, 7, 10, 4], 'ram': [14, 25, 23, 23, 18, 8, 13, 14, 6, 24], 'rom': [14, 11, 24, 26, 19, 23, 3, 3, 27, 21]}","{'bw': [11, 17, 24, 16, 18, 23, 21, 29, 12]}"
96,96,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",70.65977525423114,352,"{'cpu': [15, 18, 29, 12, 13], 'ram': [27, 13, 9, 10, 12], 'rom': [21, 9, 16, 15, 27]}","{'bw': [28, 19, 16, 13]}"
97,97,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",539.6594363231542,346,"{'cpu': [13, 29, 19, 27, 10, 14, 6, 27], 'ram': [26, 18, 26, 5, 15, 14, 5, 29], 'rom': [3, 21, 12, 18, 7, 12, 17, 2]}","{'bw': [23, 14, 20, 3, 10, 13, 26]}"
98,98,4,"[(0, 1), (1, 2), (2, 3)]",80.96310585475658,349,"{'cpu': [19, 18, 7, 20], 'ram': [6, 15, 12, 20], 'rom': [29, 14, 26, 22]}","{'bw': [9, 29, 22]}"
99,99,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",436.9126216598378,348,"{'cpu': [28, 6, 14, 11, 6, 9, 29, 10, 8], 'ram': [20, 16, 15, 8, 23, 24, 21, 7, 20], 'rom': [14, 11, 17, 21, 8, 2, 29, 16, 7]}","{'bw': [18, 3, 22, 15, 6, 15, 28, 14]}"
100,100,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",701.3045911340796,346,"{'cpu': [11, 5, 17, 15, 22, 7, 15, 2, 7, 11, 15, 28], 'ram': [12, 7, 10, 25, 19, 2, 25, 12, 18, 17, 28, 24], 'rom': [25, 10, 18, 7, 19, 3, 10, 4, 8, 12, 6, 5]}","{'bw': [28, 29, 25, 9, 29, 8, 17, 18, 26, 27, 21]}"
101,101,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",954.8443196801616,352,"{'cpu': [26, 29, 28, 11, 20, 9, 19, 24, 19], 'ram': [23, 21, 21, 23, 22, 11, 29, 7, 10], 'rom': [23, 28, 2, 19, 15, 15, 20, 15, 19]}","{'bw': [11, 7, 12, 15, 20, 20, 19, 6]}"
102,102,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",31.758877016267874,355,"{'cpu': [27, 19, 5, 23, 4, 24, 8, 16], 'ram': [6, 26, 24, 15, 5, 3, 19, 18], 'rom': [15, 9, 4, 4, 24, 16, 28, 28]}","{'bw': [25, 24, 28, 7, 8, 17, 3]}"
103,103,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",13.673804285846112,363,"{'cpu': [20, 8, 8, 12, 8, 11, 4, 9], 'ram': [14, 11, 20, 14, 17, 14, 4, 20], 'rom': [6, 25, 2, 19, 17, 3, 27, 9]}","{'bw': [9, 9, 29, 23, 25, 20, 27]}"
104,104,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",305.2175562483174,354,"{'cpu': [10, 14, 26, 18, 12, 13, 2, 2, 12], 'ram': [6, 24, 22, 29, 25, 21, 2, 2, 4], 'rom': [8, 7, 7, 18, 17, 25, 20, 11, 19]}","{'bw': [6, 25, 4, 11, 3, 22, 14, 24]}"
105,105,2,"[(0, 1)]",316.2760213651025,360,"{'cpu': [24, 27], 'ram': [7, 2], 'rom': [26, 7]}",{'bw': [5]}
106,106,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",535.8309308456979,345,"{'cpu': [4, 24, 23, 9, 8], 'ram': [25, 13, 25, 25, 20], 'rom': [7, 8, 22, 9, 2]}","{'bw': [10, 27, 23, 29]}"
107,107,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",243.41007101463856,357,"{'cpu': [3, 17, 19, 14, 11, 16, 29, 15, 3, 17, 25, 19, 17], 'ram': [19, 7, 15, 28, 2, 19, 29, 27, 7, 11, 26, 27, 3], 'rom': [10, 26, 15, 11, 28, 13, 16, 5, 4, 28, 20, 19, 8]}","{'bw': [16, 18, 20, 23, 14, 6, 24, 26, 4, 14, 19, 3]}"
108,108,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",1.6789291049272865,349,"{'cpu': [15, 15, 7, 28, 15, 3, 2], 'ram': [14, 12, 25, 16, 5, 26, 13], 'rom': [12, 8, 2, 29, 25, 20, 3]}","{'bw': [21, 22, 14, 4, 13, 8]}"
109,109,2,"[(0, 1)]",333.8078765947603,352,"{'cpu': [15, 10], 'ram': [19, 13], 'rom': [8, 16]}",{'bw': [24]}
110,110,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",411.9136367924714,348,"{'cpu': [6, 12, 4, 13, 18, 9, 8], 'ram': [5, 13, 19, 29, 3, 8, 11], 'rom': [12, 14, 8, 23, 17, 16, 9]}","{'bw': [27, 22, 28, 23, 11, 15]}"
111,111,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",289.526627863121,357,"{'cpu': [8, 8, 13, 27, 26, 29, 14, 9, 23, 15, 11], 'ram': [27, 18, 6, 15, 13, 12, 17, 20, 20, 2, 17], 'rom': [5, 13, 28, 29, 15, 5, 17, 12, 26, 7, 5]}","{'bw': [8, 18, 4, 6, 16, 15, 5, 12, 17, 25]}"
112,112,4,"[(0, 1), (1, 2), (2, 3)]",182.4384541582807,352,"{'cpu': [20, 12, 17, 3], 'ram': [23, 17, 5, 6], 'rom': [19, 14, 18, 4]}","{'bw': [11, 14, 24]}"
113,113,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",74.05322844949306,354,"{'cpu': [14, 2, 11, 11, 9, 20, 10], 'ram': [4, 21, 22, 25, 9, 27, 11], 'rom': [10, 29, 17, 6, 28, 6, 2]}","{'bw': [24, 7, 9, 6, 29, 5]}"
114,114,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",261.14610245454446,360,"{'cpu': [20, 27, 4, 29, 26, 16, 15, 19, 21, 2, 18, 9], 'ram': [19, 11, 8, 9, 3, 11, 11, 19, 21, 11, 22, 6], 'rom': [6, 12, 24, 28, 5, 18, 2, 22, 22, 27, 5, 11]}","{'bw': [13, 18, 13, 16, 11, 25, 22, 13, 25, 25, 8]}"
115,115,3,"[(0, 1), (1, 2)]",592.7754648065096,356,"{'cpu': [17, 21, 10], 'ram': [17, 19, 10], 'rom': [8, 11, 14]}","{'bw': [27, 7]}"
116,116,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",121.96452266894082,352,"{'cpu': [27, 16, 9, 12, 24, 15, 5, 8, 3], 'ram': [29, 5, 2, 29, 15, 4, 29, 22, 3], 'rom': [20, 17, 2, 13, 27, 26, 6, 21, 13]}","{'bw': [19, 28, 24, 5, 21, 4, 25, 26]}"
117,117,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",505.53964626393343,343,"{'cpu': [2, 27, 19, 28, 19, 25, 5, 29, 4, 20, 5, 13, 15], 'ram': [11, 14, 20, 26, 16, 11, 15, 28, 27, 15, 4, 26, 27], 'rom': [17, 29, 23, 22, 9, 19, 6, 11, 2, 20, 29, 26, 19]}","{'bw': [28, 21, 3, 13, 27, 19, 7, 5, 21, 25, 17, 11]}"
118,118,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",277.86119850395403,346,"{'cpu': [20, 2, 26, 9, 21, 26, 22, 28], 'ram': [5, 28, 4, 18, 2, 18, 15, 17], 'rom': [7, 10, 6, 12, 13, 27, 19, 23]}","{'bw': [18, 3, 17, 5, 15, 23, 24]}"
119,119,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",406.0855115415314,348,"{'cpu': [18, 16, 24, 12, 22, 22], 'ram': [9, 14, 14, 15, 21, 25], 'rom': [21, 20, 29, 19, 18, 14]}","{'bw': [10, 16, 4, 18, 3]}"
120,120,4,"[(0, 1), (1, 2), (2, 3)]",218.17200285155937,448,"{'cpu': [22, 4, 27, 19], 'ram': [26, 27, 27, 6], 'rom': [18, 19, 4, 27]}","{'bw': [13, 22, 25]}"
121,121,2,"[(0, 1)]",1351.3825017847173,443,"{'cpu': [23, 4], 'ram': [18, 22], 'rom': [23, 9]}",{'bw': [13]}
122,122,2,"[(0, 1)]",1056.7804620227275,456,"{'cpu': [15, 18], 'ram': [16, 10], 'rom': [9, 20]}",{'bw': [3]}
123,123,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",253.1265721940065,455,"{'cpu': [6, 9, 13, 3, 21, 22, 5, 28], 'ram': [23, 5, 11, 29, 17, 18, 25, 9], 'rom': [12, 3, 2, 14, 16, 2, 27, 12]}","{'bw': [14, 3, 25, 12, 12, 26, 2]}"
124,124,2,"[(0, 1)]",571.6043114830866,440,"{'cpu': [5, 21], 'ram': [15, 3], 'rom': [22, 24]}",{'bw': [7]}
125,125,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",1406.4306549853643,449,"{'cpu': [19, 28, 27, 29, 11, 9, 23, 19, 25, 10], 'ram': [7, 2, 16, 11, 28, 8, 21, 24, 26, 8], 'rom': [23, 20, 12, 23, 27, 14, 15, 19, 14, 10]}","{'bw': [10, 7, 8, 5, 4, 11, 13, 21, 9]}"
126,126,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",1009.3078934486522,455,"{'cpu': [16, 5, 23, 17, 14, 12, 27, 22, 16, 26], 'ram': [12, 19, 11, 13, 20, 24, 11, 21, 14, 11], 'rom': [19, 4, 26, 26, 28, 21, 25, 26, 26, 4]}","{'bw': [9, 17, 13, 20, 24, 8, 15, 7, 20]}"
127,127,8,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7)]",531.6554503973222,455,"{'cpu': [2, 23, 15, 13, 7, 24, 21, 28], 'ram': [12, 28, 28, 2, 16, 11, 10, 8], 'rom': [14, 18, 10, 5, 20, 22, 3, 8]}","{'bw': [29, 7, 26, 6, 27, 8, 15]}"
128,128,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",858.7672491834957,453,"{'cpu': [23, 20, 21, 12, 9, 7, 18, 9, 15, 20], 'ram': [25, 5, 5, 29, 16, 20, 12, 21, 28, 11], 'rom': [6, 12, 19, 23, 28, 8, 16, 22, 2, 3]}","{'bw': [14, 11, 22, 19, 22, 20, 25, 26, 24]}"
129,129,6,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5)]",901.5196422930935,442,"{'cpu': [21, 3, 24, 4, 17, 19], 'ram': [4, 3, 28, 6, 28, 7], 'rom': [2, 16, 15, 14, 7, 22]}","{'bw': [10, 12, 20, 11, 16]}"
130,130,2,"[(0, 1)]",241.14072179174286,455,"{'cpu': [10, 4], 'ram': [4, 10], 'rom': [20, 16]}",{'bw': [24]}
131,131,2,"[(0, 1)]",679.0130078916624,444,"{'cpu': [21, 28], 'ram': [4, 7], 'rom': [19, 2]}",{'bw': [18]}
132,132,2,"[(0, 1)]",178.91231505699602,462,"{'cpu': [19, 26], 'ram': [12, 14], 'rom': [9, 2]}",{'bw': [16]}
133,133,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",143.56458824712493,450,"{'cpu': [9, 28, 15, 27, 6, 23, 12, 5, 6, 29, 7, 8, 6], 'ram': [20, 28, 25, 15, 22, 2, 11, 10, 24, 11, 13, 15, 3], 'rom': [11, 5, 3, 7, 22, 23, 5, 15, 19, 14, 11, 19, 11]}","{'bw': [7, 21, 18, 2, 9, 25, 4, 2, 11, 10, 10, 3]}"
134,134,4,"[(0, 1), (1, 2), (2, 3)]",129.94842528387662,444,"{'cpu': [17, 3, 21, 14], 'ram': [9, 14, 27, 20], 'rom': [19, 8, 18, 11]}","{'bw': [26, 11, 27]}"
135,135,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",83.42337270320753,440,"{'cpu': [18, 17, 23, 23, 13, 27, 2, 4, 14, 29, 3], 'ram': [4, 11, 7, 26, 2, 27, 13, 18, 10, 8, 6], 'rom': [16, 8, 15, 13, 26, 14, 25, 4, 17, 25, 6]}","{'bw': [18, 5, 14, 25, 13, 13, 15, 20, 7, 18]}"
136,136,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",444.4457872158837,445,"{'cpu': [25, 15, 25, 26, 20, 25, 3], 'ram': [20, 20, 20, 24, 29, 19, 26], 'rom': [10, 24, 4, 3, 17, 23, 19]}","{'bw': [17, 23, 15, 12, 21, 21]}"
137,137,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",291.40253433944014,453,"{'cpu': [24, 21, 2, 20, 7, 25, 20, 12, 9, 12, 10, 11], 'ram': [6, 20, 23, 6, 24, 8, 9, 7, 14, 12, 24, 23], 'rom': [18, 3, 20, 4, 23, 12, 22, 22, 28, 7, 13, 22]}","{'bw': [13, 25, 6, 27, 29, 17, 22, 26, 8, 14, 25]}"
138,138,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",131.05097610078565,452,"{'cpu': [5, 5, 20, 29, 4, 14, 8, 13, 17], 'ram': [11, 5, 20, 6, 3, 14, 29, 15, 11], 'rom': [6, 26, 7, 20, 7, 28, 9, 29, 9]}","{'bw': [22, 18, 10, 25, 19, 6, 23, 15]}"
139,139,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",311.37003774086116,459,"{'cpu': [22, 28, 2, 7, 14, 8, 18, 23, 26, 9, 24, 13, 28], 'ram': [12, 23, 3, 17, 13, 11, 21, 3, 5, 14, 10, 9, 5], 'rom': [5, 12, 6, 4, 29, 25, 26, 16, 14, 17, 19, 2, 20]}","{'bw': [13, 8, 11, 10, 11, 8, 22, 6, 12, 11, 20, 27]}"
140,140,3,"[(0, 1), (1, 2)]",148.19666293635822,458,"{'cpu': [13, 24, 14], 'ram': [25, 11, 29], 'rom': [29, 4, 8]}","{'bw': [17, 13]}"
141,141,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",1569.1560846682037,458,"{'cpu': [20, 27, 17, 12, 15, 25, 22, 4, 13, 4, 9, 22, 28], 'ram': [22, 11, 28, 2, 7, 20, 22, 7, 22, 28, 29, 28, 24], 'rom': [14, 11, 26, 13, 10, 14, 19, 9, 8, 2, 27, 26, 29]}","{'bw': [14, 7, 8, 18, 24, 5, 11, 14, 8, 22, 24, 15]}"
142,142,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",606.2090774768932,450,"{'cpu': [29, 27, 13, 7, 13, 5, 6, 3, 8, 26, 13], 'ram': [7, 12, 12, 23, 15, 21, 29, 23, 6, 26, 12], 'rom': [24, 6, 20, 25, 18, 26, 9, 20, 20, 3, 17]}","{'bw': [26, 8, 29, 13, 7, 8, 21, 8, 19, 6]}"
143,143,13,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]",289.7335917719339,447,"{'cpu': [4, 22, 26, 27, 3, 15, 7, 27, 11, 12, 11, 3, 9], 'ram': [4, 15, 2, 18, 28, 9, 4, 22, 6, 20, 21, 9, 10], 'rom': [25, 7, 13, 12, 24, 25, 15, 5, 9, 17, 15, 15, 10]}","{'bw': [4, 4, 5, 18, 24, 27, 17, 20, 19, 7, 14, 18]}"
144,144,4,"[(0, 1), (1, 2), (2, 3)]",1238.3627781616265,458,"{'cpu': [27, 3, 4, 11], 'ram': [27, 14, 7, 25], 'rom': [22, 25, 6, 24]}","{'bw': [27, 2, 6]}"
145,145,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",123.21947035648505,440,"{'cpu': [21, 19, 3, 23, 3, 24, 2, 9, 15], 'ram': [22, 20, 12, 5, 22, 6, 24, 7, 16], 'rom': [22, 2, 20, 29, 15, 9, 7, 27, 6]}","{'bw': [14, 5, 24, 13, 26, 13, 3, 11]}"
146,146,9,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8)]",464.6341075404502,441,"{'cpu': [9, 2, 12, 3, 6, 4, 26, 24, 14], 'ram': [16, 2, 10, 17, 7, 24, 24, 29, 2], 'rom': [19, 12, 5, 6, 7, 29, 18, 7, 9]}","{'bw': [7, 2, 2, 23, 14, 12, 5, 18]}"
147,147,10,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9)]",82.10507690516782,457,"{'cpu': [28, 6, 6, 17, 29, 6, 16, 11, 16, 25], 'ram': [21, 10, 17, 25, 10, 7, 21, 4, 3, 9], 'rom': [5, 19, 15, 27, 8, 27, 2, 25, 19, 3]}","{'bw': [9, 26, 12, 20, 27, 3, 5, 29, 2]}"
148,148,12,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]",26.19691726827096,453,"{'cpu': [14, 18, 26, 25, 21, 28, 21, 22, 8, 17, 26, 4], 'ram': [16, 14, 2, 6, 23, 18, 15, 10, 16, 14, 27, 12], 'rom': [3, 19, 7, 18, 28, 24, 18, 10, 28, 26, 19, 13]}","{'bw': [21, 23, 11, 23, 6, 14, 9, 20, 22, 7, 2]}"
149,149,7,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6)]",3.5124438893065686,445,"{'cpu': [5, 9, 22, 28, 19, 28, 3], 'ram': [10, 12, 23, 27, 28, 20, 2], 'rom': [22, 15, 17, 11, 28, 21, 23]}","{'bw': [4, 24, 26, 13, 21, 10]}"
150,150,4,"[(0, 1), (1, 2), (2, 3)]",144.29471186706797,544,"{'cpu': [5, 12, 29, 3], 'ram': [10, 13, 18, 17], 'rom': [9, 3, 9, 24]}","{'bw': [22, 14, 10]}"
151,151,3,"[(0, 1), (1, 2)]",692.8857482863006,561,"{'cpu': [14, 22, 26], 'ram': [27, 7, 5], 'rom': [28, 20, 21]}","{'bw': [18, 20]}"
152,152,5,"[(0, 1), (1, 2), (2, 3), (3, 4)]",201.4958851508344,541,"{'cpu': [27, 14, 16, 6, 7], 'ram': [16, 2, 10, 2, 12], 'rom': [3, 12, 19, 22, 24]}","{'bw': [10, 15, 9, 5]}"
153,153,11,"[(0, 1), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10)]",825.1618035131814,552,"{'cpu': [25, 12, 3, 7, 12, 2, 10, 22, 16, 8, 24], 'ram': [25, 18, 23, 11, 23, 24, 20, 27, 7, 16, 4], 'rom': [6, 21, 8, 29, 10, 8, 5, 23, 11, 9, 12]}","{'bw': [23, 3, 4, 15, 21, 29, 2, 5, 3, 28]}"
